"Začiatok vykazovania","Koniec vykazovania","Názov kampane","Doručenie kampane","Nastavenie pričítania",Výsledky,"Result indicator",Dosah,Frekvencia,"Cena za výsledky","Rozpočet zostavy reklám","Typ rozpočtu zostavy reklám","Minutá suma (EUR)",Koniec,Impresie,"CPM (cena za 1000 impresií) (EUR)","Kliknutia na odkaz",shop_clicks,"CPC (cena za kliknutie na odkaz) (EUR)","CTR (miera prekliknutia odkazu)","Kliknutia (všetky)","CTR (všetko)","CPC (all) (EUR)","Pozretia cieľovej stránky","Cena za pozretie cieľovej stránky (EUR)","Results (initial)","Results (initial) indicator"
2026-03-25,2026-03-25,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,2307,1.720416,,"Using ad set budget",0,21.88,Prebieha,3969,5.512724,36,,0.607778,0.907029,58,1.461325,0.377241,28,0.781429,,
2026-03-25,2026-03-25,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",118,actions:omni_landing_page_view,2351,1.034879,0.02474576,"Using ad set budget",0,2.92,Prebieha,2433,1.200164,150,,0.019467,6.165228,210,8.631319,0.013905,118,0.024746,,
2026-03-25,2026-03-25,"FilipZ | Traffic | Page likes",inactive,"1-day click",18,total_profile_visits,1044,1.081418,0.14666667,"Using ad set budget",0,2.64,Prebieha,1129,2.338353,15,,0.176,1.328609,70,6.200177,0.037714,,,,
2026-03-24,2026-03-24,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-24,2026-03-24,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-24,2026-03-24,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-24,2026-03-24,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,1875,1.6928,6.06,"Using ad set budget",0,18.18,Prebieha,3174,5.727788,38,,0.478421,1.197227,117,3.6862,0.155385,29,0.626897,,
2026-03-24,2026-03-24,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",134,actions:omni_landing_page_view,2636,1.044006,0.02350746,"Using ad set budget",0,3.15,Prebieha,2752,1.144622,169,,0.018639,6.140988,231,8.393895,0.013636,134,0.023507,,
2026-03-24,2026-03-24,"FilipZ | Traffic | Page likes",inactive,"1-day click",31,total_profile_visits,1088,1.013787,0.09,"Using ad set budget",0,2.79,Prebieha,1103,2.529465,26,,0.107308,2.357208,73,6.618314,0.038219,2,1.395,,
2026-03-23,2026-03-23,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-23,2026-03-23,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-23,2026-03-23,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-23,2026-03-23,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,2523,1.751883,15.475,"Using ad set budget",0,30.95,Prebieha,4420,7.002262,61,,0.507377,1.380091,176,3.9819,0.175852,37,0.836486,,
2026-03-23,2026-03-23,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",141,actions:omni_landing_page_view,2685,1.063315,0.02120567,"Using ad set budget",0,2.99,Prebieha,2855,1.047285,163,,0.018344,5.709282,244,8.54641,0.012254,141,0.021206,,
2026-03-23,2026-03-23,"FilipZ | Traffic | Page likes",inactive,"1-day click",33,total_profile_visits,1384,1.050578,0.08575758,"Using ad set budget",0,2.83,Prebieha,1454,1.946355,21,,0.134762,1.444292,106,7.290234,0.026698,4,0.7075,,
2026-03-22,2026-03-22,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-22,2026-03-22,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-22,2026-03-22,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-22,2026-03-22,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,2750,1.570909,8.71333333,"Using ad set budget",0,26.14,Prebieha,4320,6.050926,50,,0.5228,1.157407,110,2.546296,0.237636,30,0.871333,,
2026-03-22,2026-03-22,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",177,actions:omni_landing_page_view,2911,1.086568,0.01898305,"Using ad set budget",0,3.36,Prebieha,3163,1.062283,206,,0.016311,6.512804,281,8.883971,0.011957,177,0.018983,,
2026-03-22,2026-03-22,"FilipZ | Traffic | Page likes",inactive,"1-day click",38,total_profile_visits,1416,1.089689,0.08921053,"Using ad set budget",0,3.39,Prebieha,1543,2.197019,20,,0.1695,1.296176,107,6.934543,0.031682,4,0.8475,,
2026-03-21,2026-03-21,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-21,2026-03-21,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-21,2026-03-21,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-21,2026-03-21,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,2477,1.4348,20.94,"Using ad set budget",0,20.94,Prebieha,3554,5.891953,51,,0.410588,1.435003,102,2.870006,0.205294,38,0.551053,,
2026-03-21,2026-03-21,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",116,actions:omni_landing_page_view,2056,1.064689,0.02181034,"Using ad set budget",0,2.53,Prebieha,2189,1.155779,135,,0.018741,6.1672,206,9.41069,0.012282,116,0.02181,,
2026-03-21,2026-03-21,"FilipZ | Traffic | Page likes",inactive,"1-day click",32,total_profile_visits,975,1.084103,0.0896875,"Using ad set budget",0,2.87,Prebieha,1057,2.715232,14,,0.205,1.324503,69,6.527909,0.041594,1,2.87,,
2026-03-20,2026-03-20,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-20,2026-03-20,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-20,2026-03-20,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-20,2026-03-20,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,1931,1.576385,19.64,"Using ad set budget",0,19.64,Prebieha,3044,6.452037,42,,0.467619,1.379763,98,3.219448,0.200408,28,0.701429,,
2026-03-20,2026-03-20,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",159,actions:omni_landing_page_view,2422,1.080099,0.02044025,"Using ad set budget",0,3.25,Prebieha,2616,1.242355,178,,0.018258,6.804281,246,9.40367,0.013211,159,0.02044,,
2026-03-20,2026-03-20,"FilipZ | Traffic | Page likes",inactive,"1-day click",32,total_profile_visits,1088,1.045037,0.10375,"Using ad set budget",0,3.32,Prebieha,1137,2.919965,18,,0.184444,1.583113,60,5.277045,0.055333,1,3.32,,
2026-03-19,2026-03-19,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-19,2026-03-19,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-19,2026-03-19,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-19,2026-03-19,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,2060,1.747573,26.23,"Using ad set budget",0,26.23,Prebieha,3600,7.286111,59,,0.444576,1.638889,165,4.583333,0.15897,38,0.690263,,
2026-03-19,2026-03-19,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",116,actions:omni_landing_page_view,2361,1.026684,0.02663793,"Using ad set budget",0,3.09,Prebieha,2424,1.274752,133,,0.023233,5.486799,195,8.044554,0.015846,116,0.026638,,
2026-03-19,2026-03-19,"FilipZ | Traffic | Page likes",inactive,"1-day click",33,total_profile_visits,1056,1.087121,0.09515152,"Using ad set budget",0,3.14,Prebieha,1148,2.735192,24,,0.130833,2.090592,61,5.313589,0.051475,,,,
2026-03-18,2026-03-18,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-18,2026-03-18,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-18,2026-03-18,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-18,2026-03-18,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2311,1.697534,6.085,"Using ad set budget",0,24.34,Prebieha,3923,6.204435,61,,0.399016,1.554932,164,4.180474,0.148415,38,0.640526,,
2026-03-18,2026-03-18,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",122,actions:omni_landing_page_view,2268,1.132716,0.02581967,"Using ad set budget",0,3.15,Prebieha,2569,1.226158,173,,0.018208,6.734138,250,9.731413,0.0126,122,0.02582,,
2026-03-18,2026-03-18,"FilipZ | Traffic | Page likes",inactive,"1-day click",20,total_profile_visits,1297,1,0.1385,"Using ad set budget",0,2.77,Prebieha,1297,2.135698,12,,0.230833,0.925212,68,5.242868,0.040735,2,1.385,,
2026-03-17,2026-03-17,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-17,2026-03-17,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-17,2026-03-17,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-17,2026-03-17,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2263,1.771984,6.2975,"Using ad set budget",0,25.19,Prebieha,4010,6.281796,55,,0.458,1.371571,153,3.815461,0.164641,38,0.662895,,
2026-03-17,2026-03-17,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",84,actions:omni_landing_page_view,1823,1.099835,0.02940476,"Using ad set budget",0,2.47,Prebieha,2005,1.23192,118,,0.020932,5.885287,184,9.177057,0.013424,84,0.029405,,
2026-03-17,2026-03-17,"FilipZ | Traffic | Page likes",inactive,"1-day click",20,total_profile_visits,1112,1.033273,0.125,"Using ad set budget",0,2.5,Prebieha,1149,2.175805,10,,0.25,0.870322,63,5.483029,0.039683,2,1.25,,
2026-03-16,2026-03-16,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-16,2026-03-16,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-16,2026-03-16,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-16,2026-03-16,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2386,1.607712,5.9125,"Using ad set budget",0,23.65,Prebieha,3836,6.165276,68,,0.347794,1.77268,189,4.927007,0.125132,37,0.639189,,
2026-03-16,2026-03-16,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",146,actions:omni_landing_page_view,2754,1.068627,0.02376712,"Using ad set budget",0,3.47,Prebieha,2943,1.179069,177,,0.019605,6.014271,242,8.222902,0.014339,146,0.023767,,
2026-03-16,2026-03-16,"FilipZ | Traffic | Page likes",inactive,"1-day click",20,total_profile_visits,1612,1.014268,0.1455,"Using ad set budget",0,2.91,Prebieha,1635,1.779817,15,,0.194,0.917431,113,6.911315,0.025752,11,0.264545,,
2026-03-15,2026-03-15,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-15,2026-03-15,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-15,2026-03-15,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-15,2026-03-15,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,2925,1.534701,27.95,"Using ad set budget",0,27.95,Prebieha,4489,6.226331,88,,0.317614,1.960348,232,5.168189,0.120474,61,0.458197,,
2026-03-15,2026-03-15,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",118,actions:omni_landing_page_view,2367,1.100127,0.02525424,"Using ad set budget",0,2.98,Prebieha,2604,1.144393,156,,0.019103,5.990783,260,9.984639,0.011462,118,0.025254,,
2026-03-15,2026-03-15,"FilipZ | Traffic | Page likes",inactive,"1-day click",50,total_profile_visits,1943,1,0.0694,"Using ad set budget",0,3.47,Prebieha,1943,1.785898,36,,0.096389,1.852805,157,8.080288,0.022102,10,0.347,,
2026-03-14,2026-03-14,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-14,2026-03-14,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-14,2026-03-14,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-14,2026-03-14,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2364,1.707276,6.4,"Using ad set budget",0,25.6,Prebieha,4036,6.342914,62,,0.412903,1.536174,140,3.468781,0.182857,41,0.62439,,
2026-03-14,2026-03-14,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",147,actions:omni_landing_page_view,2377,1.047118,0.02068027,"Using ad set budget",0,3.04,Prebieha,2489,1.221374,175,,0.017371,7.030936,228,9.160305,0.013333,147,0.02068,,
2026-03-14,2026-03-14,"FilipZ | Traffic | Page likes",inactive,"1-day click",26,total_profile_visits,1450,1.042759,0.11846154,"Using ad set budget",0,3.08,Prebieha,1512,2.037037,13,,0.236923,0.859788,83,5.489418,0.037108,6,0.513333,,
2026-03-13,2026-03-13,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-13,2026-03-13,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-13,2026-03-13,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-13,2026-03-13,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,1963,1.685685,6.6,"Using ad set budget",0,19.8,Prebieha,3309,5.983681,48,,0.4125,1.450589,79,2.387428,0.250633,37,0.535135,,
2026-03-13,2026-03-13,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",128,actions:omni_landing_page_view,2068,1.116054,0.01992187,"Using ad set budget",0,2.55,Prebieha,2308,1.104853,145,,0.017586,6.282496,226,9.792028,0.011283,128,0.019922,,
2026-03-13,2026-03-13,"FilipZ | Traffic | Page likes",inactive,"1-day click",21,total_profile_visits,1286,1.0521,0.13238095,"Using ad set budget",0,2.78,Prebieha,1353,2.054693,8,,0.3475,0.591279,90,6.651885,0.030889,4,0.695,,
2026-03-12,2026-03-12,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-12,2026-03-12,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-12,2026-03-12,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-12,2026-03-12,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2065,1.717676,5.2075,"Using ad set budget",0,20.83,Prebieha,3547,5.872568,58,,0.359138,1.635185,119,3.354948,0.175042,41,0.508049,,
2026-03-12,2026-03-12,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",119,actions:omni_landing_page_view,2101,1.065683,0.0212605,"Using ad set budget",0,2.53,Prebieha,2239,1.129969,146,,0.017329,6.520768,215,9.602501,0.011767,119,0.021261,,
2026-03-12,2026-03-12,"FilipZ | Traffic | Page likes",inactive,"1-day click",14,total_profile_visits,1178,1.047538,0.195,"Using ad set budget",0,2.73,Prebieha,1234,2.212318,8,,0.34125,0.648298,81,6.564019,0.033704,3,0.91,,
2026-03-11,2026-03-11,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-11,2026-03-11,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-11,2026-03-11,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-11,2026-03-11,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,2655,1.656121,8.97333333,"Using ad set budget",0,26.92,Prebieha,4397,6.122356,74,,0.363784,1.682966,226,5.139868,0.119115,52,0.517692,,
2026-03-11,2026-03-11,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",165,actions:omni_landing_page_view,3195,1.073239,0.02193939,"Using ad set budget",0,3.62,Prebieha,3429,1.055701,206,,0.017573,6.007582,307,8.953048,0.011792,165,0.021939,,
2026-03-11,2026-03-11,"FilipZ | Traffic | Page likes",inactive,"1-day click",39,total_profile_visits,1746,1.004009,0.08230769,"Using ad set budget",0,3.21,Prebieha,1753,1.831147,21,,0.152857,1.197946,125,7.130633,0.02568,10,0.321,,
2026-03-10,2026-03-10,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-10,2026-03-10,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-10,2026-03-10,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-10,2026-03-10,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",5,actions:offsite_conversion.fb_pixel_purchase,2509,1.719012,5.496,"Using ad set budget",0,27.48,Prebieha,4313,6.371435,94,,0.29234,2.179457,193,4.474844,0.142383,70,0.392571,,
2026-03-10,2026-03-10,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",143,actions:omni_landing_page_view,2318,1.047023,0.01888112,"Using ad set budget",0,2.7,Prebieha,2427,1.112485,163,,0.016564,6.71611,239,9.847548,0.011297,143,0.018881,,
2026-03-10,2026-03-10,"FilipZ | Traffic | Page likes",inactive,"1-day click",41,total_profile_visits,1972,1.012677,0.08170732,"Using ad set budget",0,3.35,Prebieha,1997,1.677516,26,,0.128846,1.301953,149,7.461192,0.022483,3,1.116667,,
2026-03-09,2026-03-09,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-09,2026-03-09,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-09,2026-03-09,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-09,2026-03-09,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",5,actions:offsite_conversion.fb_pixel_purchase,2253,1.83178,5.166,"Using ad set budget",0,25.83,Prebieha,4127,6.258784,73,,0.353836,1.768839,167,4.046523,0.154671,63,0.41,,
2026-03-09,2026-03-09,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",128,actions:omni_landing_page_view,2688,1.053199,0.02414062,"Using ad set budget",0,3.09,Prebieha,2831,1.091487,152,,0.020329,5.369128,245,8.654186,0.012612,128,0.024141,,
2026-03-09,2026-03-09,"FilipZ | Traffic | Page likes",inactive,"1-day click",60,total_profile_visits,1933,1.020693,0.0505,"Using ad set budget",0,3.03,Prebieha,1973,1.535732,34,,0.089118,1.723264,168,8.514952,0.018036,13,0.233077,,
2026-03-08,2026-03-08,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-03-08,2026-03-08,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-08,2026-03-08,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-03-08,2026-03-08,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2707,1.702253,7.1075,"Using ad set budget",0,28.43,Prebieha,4608,6.169705,84,,0.338452,1.822917,159,3.450521,0.178805,67,0.424328,,
2026-03-08,2026-03-08,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",173,actions:omni_landing_page_view,3081,1.071081,0.0199422,"Using ad set budget",0,3.45,Prebieha,3300,1.045455,208,,0.016587,6.30303,313,9.484848,0.011022,173,0.019942,,
2026-03-08,2026-03-08,"FilipZ | Traffic | Page likes",inactive,"1-day click",35,total_profile_visits,1875,1.0416,0.08028571,"Using ad set budget",0,2.81,Prebieha,1953,1.438812,23,,0.122174,1.177675,143,7.322069,0.01965,7,0.401429,,
2026-03-07,2026-03-07,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
